貸す,かす,貸[か]す,kasu,to lend (to someone),[sound:word_kasu.mp3],<b>貸</b>してもらえませんか？,<b>貸[か]</b>してもらえませんか？ ,Could you lend me some money?,[sound:sentence_kasu.mp3],,,,,,675.1,Kaishi_word
千,せん,千[せん],sen,thousand,[sound:word_sen1.mp3],<b>千</b>円貸してください。,<b>千[せん]</b>円[えん]貸[か]してください。 ,Please lend me 1000 yen.,[sound:sentence_sen1.mp3],,,,,,675.2,
天国,てんごく,天[てん]国[ごく],tengoku,heaven,[sound:word_tengoku.mp3],神様は<b>天国</b>にいます。,神[かみ]様[さま]は<b>天[てん]国[ごく]</b>にいます。 ,God is in heaven.,[sound:sentence_tengoku.mp3],,,,,,676.2,
魂,たましい,魂[たましい],tamashii,"soul, spirit",[sound:word_tamashii.mp3],彼の<b>魂</b>は天国にいた。,彼[かれ]の<b>魂[たましい]</b>は 天[てん]国[ごく]にいた。 ,His soul was in heaven.,[sound:sentence_tamashii.mp3],,,,,,676.3,Kaishi_word
選ぶ,えらぶ,選[えら]ぶ,erabu,"to choose, select",[sound:word_erabu.mp3],良い家を<b>選ぶ</b>のは難しい。,良[よ]い 家[いえ]を<b>選[えら]ぶ</b>のは 難[むずか]しい。 ,It's difficult to choose a good house.,[sound:sentence_erabu.mp3],,,,,良[よ]い = a more formal (or old fashioned) expression for いい,677,Kaishi_word
弟,おとうと,弟[おとうと],otōto,younger brother,[sound:word_otouto.mp3],<b>弟</b>のうそに父はかんかんだ。,<b>弟[おとうと]</b>のうそに 父[ちち]はかんかんだ。 ,My father is furious about my younger brother’s lie.,[sound:sentence_otouto.mp3],,,,,,678,Kaishi_word
後,あと,後[あと],ato,"after, later",[sound:word_ato1.mp3],この<b>後</b>なにする？,この<b>後[あと]</b>なにする？ ,What should we do after this?,[sound:sentence_ato1.mp3],,,,,,679,Kaishi_word
その後,そのご,その 後[ご]・その 後[あと],sono go/sono ato,"after that, afterwards; since",[sound:word_sono go.mp3][sound:word_sono ato.mp3],<b>その後</b>、彼女には会っていない。,<b>その 後[ご]</b>、 彼[かの]女[じょ]には 会[あ]っていない。,"Since then, I haven't seen her.",[sound:sentence_sonogo.mp3],,,,,,679.2,
いきなり,いきなり,いきなり,ikinari,"all of a sudden, without warning",[sound:word_ikinari.mp3],えっ、何よ、<b>いきなり</b>？,えっ 、 何[なに]よ、<b>いきなり</b>？ ,What's this all of a sudden?,[sound:sentence_ikinari.mp3],,,,,,680,Kaishi_word
後ろ,うしろ,後[うし]ろ,ushiro,"back, behind",[sound:word_ushiro.mp3],<b>後ろ</b>を向いて。,<b>後[うし]ろ</b>を 向[む]いて。 ,Turn around.,[sound:sentence_ushiro.mp3],,,,,,681,Kaishi_word
黒い,くろい,黒[くろ]い,kuroi,black,[sound:word_kuroi.mp3],彼女は<b>黒い</b>ドレスを着ています。,彼[かの]女[じょ]は<b>黒[くろ]い</b>ドレスを 着[き]ています。 ,She's wearing a black dress.,[sound:sentence_kuroi.mp3],,,,,,683,Kaishi_word
過ぎる,すぎる,過[す]ぎる,sugiru,"too much, excessive",[sound:word_sugiru.mp3],食べ<b>過ぎ</b>た。,食[た]べ<b>過[す]ぎ</b>た。 ,I ate too much.,[sound:sentence_sugiru.mp3],,,,,過ぎる is most commonly written in hiragana,684,Kaishi_word
やり過ぎ,やりすぎ,やり 過[す]ぎ,yarisugi,overdoing (something); doing too much; going too far,[sound:word_yarisugi.mp3],<b>やり過ぎ</b>ないで下さい。,<b>やり 過[す]ぎ</b>ないで 下[くだ]さい。 ,Please do not overdo it.,[sound:sentence_yarisugi.mp3],,,,,,685,
受ける,うける,受[う]ける,ukeru,"to receive, to get",[sound:word_ukeru.mp3],かなりショック<b>受け</b>た。,かなりショック<b>受[う]け</b>た。 ,I was quite shocked.,[sound:sentence_ukeru.mp3],,,,,,686,Kaishi_word
かなり,かなり,かなり,kanari,"fairly, rather",[sound:word_kanari.mp3],<b>かなり</b>ショック受けた。,<b>かなり</b>ショック 受[う]けた。 ,I was quite shocked.,[sound:sentence_ukeru.mp3],,,,,,687,Kaishi_word
指,ゆび,指[ゆび],yubi,finger,[sound:word_yubi.mp3],小<b>指</b>を切ってしまいました。,小[こ]<b>指[ゆび]</b>を 切[き]ってしまいました。 ,I cut my little finger.,[sound:sentence_yubi.mp3],,,,,,689,Kaishi_word
強さ,つよさ,強[つよ]さ,tsuyosa,strength,[sound:word_tsuyosa.mp3],風の<b>強さ</b>に驚きました。,風[かぜ]の<b>強[つよ]さ</b>に 驚[おどろ]きました。 ,I was surprised by the strength of the wind.,[sound:sentence_tsuyosa.mp3],,,,,,691,
東京,とうきょう,東[とう]京[きょう],tōkyō,Tokyo,[sound:word_toukyou.mp3],<b>東京</b>に来るのは初めてです。,<b>東[とう]京[きょう]</b>に 来[く]るのは 初[はじ]めてです。 ,It's the first time I've been to Tokyo.,[sound:sentence_toukyou.mp3],,,,,,692,
とにかく,とにかく,とにかく,tonikaku,"in any case, anyway",[sound:word_tonikaku.mp3],<b>とにかく</b>早く行こう。,<b>とにかく</b>早[はや]く 行[い]こう。 ,"Anyways, let's go soon.",[sound:sentence_tonikaku.mp3],,,,,,693,Kaishi_word
安心(する),あんしん,安[あん]心[しん],anshin,"relief, peace of mind",[sound:word_anshin.mp3],家にいると、<b>安心</b>する。,家[いえ]にいると 、<b>安[あん]心[しん]</b>する。 ,I feel safe when I'm at home.,[sound:sentence_anshin.mp3],,,,,,694,Kaishi_word
関係,かんけい,関[かん]係[けい],kankei,"relation, relationship",[sound:word_kankei.mp3],どういう<b>関係</b>ですか,どういう<b>関[かん]係[けい]</b>ですか,What is your relationship?,[sound:sentence_kankei.mp3],,,,,,694,Kaishi_word
スマホ,スマホ,スマホ,sumaho,smartphone,[sound:word_sumaho.mp3],<b>スマホ</b>で毎日ブログをアップしている。,<b>スマホ</b>で 毎[まい]日[にち]ブログをアップしている。 ,I upload information to my blog every day using my smartphone.,[sound:sentence_sumaho.mp3],,,,,,695,
複雑,ふくざつ,複[ふく]雑[ざつ],fukuzatsu,"complex, complicated",[sound:word_fukuzatsu.mp3],人間の心は<b>複雑</b>です。,人[にん]間[げん]の 心[こころ]は<b>複[ふく]雑[ざつ]</b>です。 ,The human mind is complex.,[sound:sentence_fukuzatsu.mp3],,,,,,695.1,Kaishi_word
感情,かんじょう,感[かん]情[じょう],kanjō,"feeling, emotion",[sound:word_kanjou.mp3],<b>感情</b>とは複雑なものです。,<b>感[かん]情[じょう]</b>とは 複[ふく]雑[ざつ]なものです。 ,Emotions are complex things.,[sound:sentence_kanjou.mp3],,,,,,695.2,Kaishi_word
びっくり(する),びっくり,びっくり(する),bikkuri,"surprise, shock",[sound:びっくり_ビックリ_TAAS.mp3],大きな音に<b>びっくり</b>しました。,大[おお]きな 音[おと]に<b>びっくり</b>しました。 ,I was startled by a loud sound.,[sound:sentence_bikkuri.mp3],,,,,,696,
他,ほか,他[ほか],hoka,"other, another",[sound:word_hoka.mp3],<b>他</b>のものはいらないから、これだけ欲しいです。,<b>他[ほか]</b>のものはいらないから、 これだけ 欲[ほ]しいです。 ,"I don't need anything else, I just want this.",[sound:sentence_hoka.mp3],,,,,,697,Kaishi_word
けれど,けれど,けれど,keredo,"but, however, although​",[sound:word_keredo.mp3],この本は高い<b>けれど</b>もいい本ですよ。,この 本[ほん]は 高[たか]い<b>けれど</b>もいい 本[ほん]ですよ。 ,"Although it is expensive, it's a good book.",[sound:sentence_keredo.mp3],,,,,,698,
方法,ほうほう,方[ほう]法[ほう],hōhō,"method, way",[sound:word_houhou.mp3],他に<b>方法</b>がありません。,他[ほか]に<b>方[ほう]法[ほう]</b>がありません。 ,There's no other way.,[sound:sentence_houhou.mp3],,,,,,699,Kaishi_word
光る,ひかる,光[ひか]る,hikaru,"to shine, glitter",[sound:word_hikaru.mp3],ダイヤモンドがきらりと<b>光った</b>。,ダイヤモンドがきらりと<b>光[ひか]った</b>。 ,The diamond gleamed.,[sound:sentence_hikaru.mp3],,,,,,700,Kaishi_word
星,ほし,星[ほし],hoshi,"star, stars",[sound:word_hoshi.mp3],<b>星</b>がキラキラ光っている。,<b>星[ほし]</b>がキラキラ 光[ひか]っている。 ,The stars are shining brightly.,[sound:sentence_hoshi.mp3],,,,,,701,Kaishi_word
キラキラ,きらきら,キラキラ,kirakira,"shining, sparkling",[sound:きらきら_キラキラ_TAAS.mp3],星が<b>キラキラ</b>光っている。,星[ほし]が<b>キラキラ</b>光[ひか]っている。 ,The stars are shining brightly.,[sound:sentence_hoshi.mp3],,,,,,701.2,
お酒,おさけ,お 酒[さけ],osake,alcoholic drink,[sound:word_osake.mp3],<b>お酒</b>飲まないの？,<b>お 酒[さけ]</b>飲[の]まないの？ ,You don't drink alcohol?,[sound:sentence_osake.mp3],,,,,,702,Kaishi_word
頂く,いただく,頂[いただ]く,itadaku,"to receive, to take; to eat, drink (formal/humble)",[sound:word_itadaku.mp3],お酒も少しは<b>頂</b>きます。,お 酒[さけ]も 少[すこ]しは<b>頂[いただ]</b>きます。 ,I'll have a little more alcohol too.,[sound:sentence_itadaku.mp3],,,,,,703,Kaishi_word
食事(する),しょくじ,食[しょく]事[じ],shokuji,meal,[sound:word_shokuji.mp3],一緒に<b>食事</b>しようか？,一[いっ]緒[しょ]に<b>食[しょく]事[じ]</b>しようか？ ,Do you want to have dinner together?,[sound:sentence_shokuji.mp3],,,,,,703.2,Kaishi_word
売る,うる,売[う]る,uru,to sell,[sound:word_uru.mp3],彼は家を<b>売</b>った。,彼[かれ]は 家[いえ]を<b>売[う]</b>った。 ,He sold the house.,[sound:sentence_uru.mp3],,,,,,705,Kaishi_word
送る,おくる,送[おく]る,okuru,"(1) to send (2) see someone off, give a ride",[sound:word_okuru1.mp3],あなたにメールを<b>送る</b>,あなたにメールを<b>送[おく]る</b>,I will send you an email.,[sound:sentence_okuru1.mp3],車で私を送る,車[くるま]で 私[わたし]を<b>送[おく]る</b>,Give me a ride in your car,[sound:sentence_okuru2.mp3],,706,Kaishi_word
雲,くも,雲[くも],kumo,cloud,[sound:word_kumo1.mp3],今日は<b>雲</b>が多い。,今日[きょう]は<b>雲[くも]</b>が 多[おお]い。 ,It's cloudy today.,[sound:sentence_kumo1.mp3],,,,,,708,
救う,すくう,救[すく]う,sukū,"to save, rescue",[sound:word_sukuu.mp3],やさしさで世界を<b>救</b>えるか？,やさしさで 世[せ]界[かい]を<b>救[すく]</b>えるか？,Can you save the world with kindness?,[sound:sentence_sukuu.mp3],,,,,,710,Kaishi_word
まるで,まるで,まるで,marude,"just like, as if",[sound:word_marude.mp3],彼は<b>まるで</b>猫のようだ。,彼[かれ]は<b>まるで</b>猫[ねこ]のようだ。 ,He's just like a cat.,[sound:sentence_marude.mp3],,,,,,711,Kaishi_word
なかなか,なかなか,なかなか,nakanaka,"rather, fairly",[sound:word_nakanaka.mp3],彼は<b>なかなか</b>面白い人だ。,彼[かれ]は<b>なかなか</b>面[おも]白[しろ]い 人[ひと]だ。 ,He's a pretty interesting guy.,[sound:sentence_nakanaka.mp3],,,,,,712,Kaishi_word
想像,そうぞう,想[そう]像[ぞう],sōzō,imagination,[sound:word_souzou.mp3],そんなことは<b>想像</b>できないよ。,そんなことは<b>想[そう]像[ぞう]</b>できないよ。 ,I can't imagine such a thing.,[sound:sentence_souzou.mp3],,,,,,713,Kaishi_word
似る,にる,似[に]る,niru,"to look similar, to resemble",[sound:word_niru.mp3],言われてみれば確かに<b>似</b>てる。,言[い]われてみれば 確[たし]かに<b>似[に]</b>てる。 ,"Now that you mention it, they are similar.",[sound:sentence_niru.mp3],,,,,,714,Kaishi_word
好み,このみ,好[この]み,konomi,"one's preferences, taste",[sound:word_konomi.mp3],姉と私は服の<b>好み</b>が似ています。,姉[あね]と 私[わたし]は 服[ふく]の<b>好[この]み</b>が 似[に]ています。 ,My elder sister and I have the same taste in clothes.,[sound:sentence_konomi.mp3],,,,,,714.4,
邪魔(する),じゃま,邪[じゃ]魔[ま],jama,"obstacle, hindrance (to bother, get in the way (+する))",[sound:word_jama.mp3],<b>邪魔</b>するな！,<b>邪[じゃ]魔[ま]</b>するな！ ,Don't interfere! // Get out of my way!,[sound:sentence_jama.mp3],,,,,,715,Kaishi_word
軽い,かるい,軽[かる]い,karui,"light, lightweight",[sound:word_karui.mp3],この靴はとても<b>軽い</b>。,この 靴[くつ]はとても<b>軽[かる]い</b>。 ,These shoes are very light.,[sound:sentence_karui.mp3],,,,,,717,Kaishi_word
寂しい,さびしい,寂[さび]しい,sabishii,lonely,[sound:word_sabishii.mp3],一人で帰るの<b>寂しい</b>な。,一[ひと]人[り]で 帰[かえ]るの<b>寂[さび]しい</b>な。 ,I feel lonely going home by myself.,[sound:sentence_sabishii.mp3],,,,,寂しい sometimes pronounced さみしい,718,Kaishi_word
冗談,じょうだん,冗[じょう]談[だん],jōdan,"joke, kidding",[sound:word_joudan.mp3],ただの<b>冗談</b>ですよ。,ただの<b>冗[じょう]談[だん]</b>ですよ。 ,I'm just kidding.,[sound:sentence_joudan.mp3],,,,,,719,Kaishi_word
結果,けっか,結[けっ]果[か],kekka,"result, outcome",[sound:word_kekka.mp3],<b>結果</b>がどうなるかうまく言えません。,<b>結[けっ]果[か]</b>がどうなるかうまく 言[い]えません。 ,I can't really say what the outcome will be.,[sound:sentence_kekka.mp3],,,,,,720,Kaishi_word
結婚(する),けっこん,結[けっ]婚[こん],kekkon,marriage,[sound:word_kekkon.mp3],あんな男とは<b>結婚</b>するな！,あんな 男[おとこ]とは<b>結[けっ]婚[こん]</b>するな！ ,Don't marry that kind of man!,[sound:sentence_kekkon.mp3],,,,,,722,Kaishi_word
式,しき,式[しき],shiki,ceremony,[sound:word_shiki1.mp3],先月、友達の結婚<b>式</b>があった。,先[せん]月[げつ]、 友[とも]達[だち]の 結[けっ]婚[こん]<b>式[しき]</b>があった。 ,My friend's wedding was held last month.,[sound:sentence_shiki1.mp3],,,,,,723,Kaishi_word
責任,せきにん,責[せき]任[にん],sekinin,responsibility,[sound:word_sekinin.mp3],私が<b>責任</b>を持つ,私[わたし]が<b>責[せき]任[にん]</b>を 持[も]つ,I will take responsibility.,[sound:sentence_sekinin.mp3],,,,,,724,Kaishi_word
勝つ,かつ,勝[か]つ,katsu,to win,[sound:word_katsu.mp3],彼が<b>勝つ</b>に決まっている。,彼[かれ]が<b>勝[か]つ</b>に 決[き]まっている。 ,He's bound to win.,[sound:sentence_katsu.mp3],,,,,,726,
可能性,かのうせい,可[か]能[のう]性[せい],kanōsei,"possibility, likelihood",[sound:word_kanousei.mp3],この問題について、いろいろな<b>可能性</b>が考えられます。,この 問[もん]題[だい]について、 いろいろな<b>可[か]能[のう]性[せい]</b>が 考[かんが]えられます。 ,There are several possibilities to consider regarding this issue.,[sound:sentence_kanousei.mp3],,,,,,727,
花,はな,花[はな],hana,flower,[sound:word_hana1.mp3],おばあちゃんに<b>花</b>をもらいました。,おばあちゃんに<b>花[はな]</b>をもらいました。 ,Grandma gave me flowers.,[sound:sentence_hana1.mp3],,,,,,728,Kaishi_word
綺麗(な),きれい,綺[き]麗[れい],kirei,beautiful; clean,[sound:word_kirei1.mp3],<b>綺麗</b>な花だね？,<b>綺[き]麗[れい]</b>な 花[はな]だね？ ,"That's a pretty flower, isn't it?",[sound:sentence_kirei2.mp3],,,,,,729,Kaishi_word
謝る,あやまる,謝[あやま]る,ayamaru,to apologize,[sound:word_ayamaru.mp3],彼に心から<b>謝る</b>,彼[かれ]に 心[こころ]から<b>謝[あやま]る</b>,I sincerely apologize to him.,[sound:sentence_ayamaru.mp3],,,,,,730,Kaishi_word
出会う,であう,出[で]会[あ]う,deau,"to meet (by chance), to come across",[sound:word_deau.mp3],アメリカで彼女と<b>出会</b>いました。,アメリカで 彼[かの]女[じょ]と<b>出[で]会[あ]</b>いました。 ,I met her in the United States.,[sound:sentence_deau.mp3],,,,,,734,Kaishi_word
壁,かべ,壁[かべ],kabe,wall,[sound:word_kabe.mp3],<b>壁</b>に絵が掛かっている。,<b>壁[かべ]</b>に 絵[え]が 掛[か]かっている。 ,There's a painting on the wall.,[sound:sentence_kabe.mp3],,,,,,735,Kaishi_word
掛かる,かかる,掛[か]かる,kakaru,"to hang, to be hung",[sound:word_kakaru2.mp3],壁に絵が<b>掛か</b>っている。,壁[かべ]に 絵[え]が<b>掛[か]か</b>っている。 ,There's a painting on the wall.,[sound:sentence_kabe.mp3],,,,,,735.2,Kaishi_word
緊張(する),きんちょう,緊[きん]張[ちょう],kinchō,"tension, nervousness",[sound:word_kinchou.mp3],会うの<b>緊張</b>する。,会[あ]うの<b>緊[きん]張[ちょう]</b>する。 ,I'm nervous to meet him.,[sound:sentence_kinchou.mp3],,,,,,736,Kaishi_word
理解(する),りかい,理[り]解[かい],rikai,"understanding, comprehension",[sound:word_rikai.mp3],<b>理解</b>してくれてありがとう。,<b>理[り]解[かい]</b>してくれてありがとう。 ,Thank you for understanding.,[sound:sentence_rikai.mp3],,,,,,737,Kaishi_word
